doc_id,hotel_name,city,country,zip,num_reviews,overall_ratingsource
uk_england_london_portobello_hotel,portobello hotel,london,UK,w11 2ng,34,3.894117647
uk_england_london_jolly_st_ermin_s_hotel,jolly st ermin s hotel,london,UK,sw1h 0qw,298,3.61827957
uk_england_london_radisson_edwardian_sussex_hotel,radisson edwardian sussex hotel,london,UK,w1h 6pa,119,3.689655172
uk_england_london_hotel_westminster,hotel westminster,london,UK,sw1v 1ps,65,3.525
uk_england_london_ace_hotel,ace hotel,london,UK,w14 9bx,56,3.618604651
uk_england_london_the_cumberland,the cumberland,london,UK,w1a 4rf,347,3.479069767
uk_england_london_quality_crown_hotel_paddington,quality crown hotel paddington,london,UK,w2 1hu,201,3.899159664
uk_england_london_reem_hotel,reem hotel,london,UK,w2 4px,83,3.257627119
uk_england_london_abcone_hotel,abcone hotel,london,UK,sw7 4dg,85,3.496551724
uk_england_london_premier_inn_london_buckhurst_hill,premier inn london buckhurst hill,london,UK,1g9 5ht,8,3.685714286
uk_england_london_london_house,london house,london,UK,w2 3en,16,3.533333333
uk_england_london_holiday_inn_express_london_chingford_north_circular,holiday inn express london chingford north circular,london,UK,e4 8st,17,3.622222222
uk_england_london_britannia_international_hotel,britannia international hotel,london,UK,e14 9sj,239,2.866666667
uk_england_london_westbury_kensington,westbury kensington,london,UK,sw5 0pz,76,3.183333333
uk_england_london_victor_hotel,victor hotel,london,UK,sw1v 2bb,44,3.572222222
uk_england_london_brook_green_hotel,brook green hotel,london,UK,w6 7pb,6,4.36
uk_england_london_rubens_hotel,rubens hotel,london,UK,sw1w 0qt,10,4.15
uk_england_london_durrants_hotel,durrants hotel,london,UK,w1h 5bj,36,3.784
uk_england_london_enrico_hotel,enrico hotel,london,UK,sw1v 1qp,58,3.32195122
uk_england_london_garden_view_hotel,garden view hotel,london,UK,sw5 9pe,96,3.006153846
uk_england_london_henley_house_hotel,henley house hotel,london,UK,sw5 0en,69,3.736363636
uk_england_london_umi_london,umi london,london,UK,w2 4pr,155,3.527835052
uk_england_london_citystay_hotel,citystay hotel,london,UK,e3 3aa,11,3.872727273
uk_england_london_the_gallery_hotel,the gallery hotel,london,UK,sw7 2ea,71,3.776470588
uk_england_london_the_crescent_hotel,the crescent hotel,london,UK,ha1 1qr,14,4.2
uk_england_london_london_town_hotel,london town hotel,london,UK,sw5 9tt,31,3.577777778
uk_england_london_best_western_mostyn_hotel,best western mostyn hotel,london,UK,w1h 7by,148,3.528089888
uk_england_london_holiday_inn_london_kings_cross_bloomsbury,holiday inn london kings cross bloomsbury,london,UK,wc1x 9hx,211,3.210769231
uk_england_london_marlin_apartments_empire_square,marlin apartments empire square,london,UK,se1 4nh,36,3.774193548
uk_england_london_avonmore,avonmore,london,UK,wc1h 9el,14,3.428571429
uk_england_london_the_shaftesbury_kensington,the shaftesbury kensington,london,UK,sw5 oqq,228,3.649122807
uk_england_london_travelodge_london_covent_garden,travelodge london covent garden,london,UK,wc2b 5re,348,3.584980237
uk_england_london_enterprise_hotel,enterprise hotel,london,UK,sw5 0qj,81,3.276923077
uk_england_london_piccolino_hotel,piccolino hotel,london,UK,w2 2tp,69,3.655319149
uk_england_london_central_park_hotel,central park hotel,london,UK,w2 3ss,19,3.16119403
uk_england_london_olympia_rooms,olympia rooms,london,UK,-1,1,5
uk_england_london_grosvenor_kensington_hotel,grosvenor kensington hotel,london,UK,sw7 3er,124,3.031578947
uk_england_london_georgian_house_hotel,georgian house hotel,london,UK,sw1v 4dg,121,3.392156863
uk_england_london_bedford_hotel,bedford hotel,london,UK,wc1b 2hd,78,3.514285714
uk_england_london_melita_house_hotel,melita house hotel,london,UK,sw1v 2du,46,3.614814815
uk_england_london_the_hempel,the hempel,london,UK,w2 3ea,96,3.210909091
uk_england_london_park_international_hotel,park international hotel,london,UK,sw7 4ds,262,3.547169811
uk_england_london_holiday_inn_express_london_stratford,holiday inn express london stratford,london,UK,e15 2ne,31,3.447619048
uk_england_london_astor_hyde_park,astor hyde park,london,UK,sw7 5eu,6,3.766666667
uk_england_london_easyhotel_london_victoria,easyhotel london victoria,london,UK,sw1v 1rg,127,3.488461538
uk_england_london_oliver_plaza_hotel,oliver plaza hotel,london,UK,sw5 9np,51,3.18
uk_england_london_easyhotel_london_south_kensington,easyhotel london south kensington,london,UK,w8 5je,74,3.382222222
uk_england_london_k_west_hotel_spa,k west hotel spa,london,UK,w14 0ax,239,3.520895522
uk_england_london_the_fielding_hotel,the fielding hotel,london,UK,wc2b 5qz,38,3.786666667
uk_england_london_holiday_inn_express_london_city,holiday inn express london city,london,UK,ec1v 9ln,82,3.076
uk_england_london_london_tower_bridge_apartments,london tower bridge apartments,london,UK,se1 2jw,4,4.25
uk_england_london_europa_house_apartments,europa house apartments,london,UK,w9 1dw,1,4.8
uk_england_london_cardiff_hotel,cardiff hotel,london,UK,w2 1ru,102,3.659375
uk_england_london_the_columbus_hotel,the columbus hotel,london,UK,w2 2rx,21,3.542857143
uk_england_london_grange_strathmore_hotel,grange strathmore hotel,london,UK,sw7 5nb,77,3.629166667
uk_england_london_belgrave_hotel,belgrave hotel,london,UK,sw9 0jd,21,3.8
uk_england_london_best_western_chiswick_palace_suites,best western chiswick palace suites,london,UK,w42ls,10,3.8
uk_england_london_the_columbia,the columbia,london,UK,w2 3ns,93,3.533333333
uk_england_london_harrow_hotel_executive_rooms_and_suites,harrow hotel executive rooms and suites,london,UK,ha1 4hz,1,4.6
uk_england_london_best_western_swiss_cottage_hotel,best western swiss cottage hotel,london,UK,nw3 3hp,55,3.436842105
uk_england_london_imperial_hotel,imperial hotel,london,UK,wc1 5bb,157,3.524074074
uk_england_london_thistle_hyde_park,thistle hyde park,london,UK,w2 3nr,62,3.388235294
uk_england_london_lord_milner,lord milner,london,UK,sw1w 9qu,20,4.035294118
uk_england_london_holiday_inn_express_london_victoria,holiday inn express london victoria,london,UK,sw1v 2bt,58,3.497142857
uk_england_london_days_inn_london_westminster,days inn london westminster,london,UK,swiv 2bj,135,3.391780822
uk_england_london_howard_winchester_hotel,howard winchester hotel,london,UK,wc1h 8as,64,3.689473684
uk_england_london_montana_hotel,montana hotel,london,UK,sw7 4pg,132,3.796969697
uk_england_london_the_hyde_park_towers_hotel,the hyde park towers hotel,london,UK,w2 3jn,191,3.219130435
uk_england_london_abba_queen_s_gate_hotel,abba queen s gate hotel,london,UK,sw7 5ja,80,3.022222222
uk_england_london_albion_house_hotel,albion house hotel,london,UK,wc1h8al,64,3.4
uk_england_london_the_clarendon_hotel,the clarendon hotel,london,UK,wc1b 5jr,22,3.454545455
uk_england_london_primrose_hill_apartments,primrose hill apartments,london,UK,nw1 8xp,1,5
uk_england_london_chrysos_hotel,chrysos hotel,london,UK,w2 1rx,35,3.721428571
uk_england_london_president_hotel,president hotel,london,UK,wc1n 1db,276,3.489855072
uk_england_london_brindle_house_hotel,brindle house hotel,london,UK,sw1v 1qw,11,4
uk_england_london_hilton_london_green_park,hilton london green park,london,UK,w1y 7ra,165,3.516
uk_england_london_abbey_court_hyde_park,abbey court hyde park,london,UK,w2 1tp,36,3.063157895
uk_england_london_best_western_corona,best western corona,london,UK,sw1v 2bq,98,3.335211268
uk_england_london_royal_eagle_hotel,royal eagle hotel,london,UK,w2 3qb,124,3.112121212
uk_england_london_city_continental_london_kensington,city continental london kensington,london,UK,sw5 9tt,109,3.192156863
uk_england_london_the_lennox_hotel,the lennox hotel,london,UK,w2 4dx,14,3.6
uk_england_london_saint_georges_hotel,saint georges hotel,london,UK,w1b 2qs,49,3.6
uk_england_london_mitre_house_hotel,mitre house hotel,london,UK,w2 1tu,95,3.456521739
uk_england_london_london_outpost_of_bovey_castle,london outpost of bovey castle,london,UK,sw3 2rb,9,4.6
uk_england_london_hanger_hill_hotel,hanger hill hotel,london,UK,w5 2ht,4,4.6
uk_england_london_stanley_house,stanley house,london,UK,sw1v 1rb,61,3.05
uk_england_london_sanctum_apartment_london_hotel,sanctum apartment london hotel,london,UK,nw6 5ha,2,4.2
uk_england_london_st_mark_hotel,st mark hotel,london,UK,sw5 0ne,25,2.904347826
uk_england_london_la_gaffe,la gaffe,london,UK,nw3 6ss,21,3.753846154
uk_england_london_saint_simeon,saint simeon,london,UK,sw7 4lt,35,2.72173913
uk_england_london_the_park_lane_sheraton_hotel,the park lane sheraton hotel,london,UK,w1j 7bx,355,3.336231884
uk_england_london_bankside_house,bankside house,london,UK,se1 9ja,15,3.155555556
uk_england_london_europa_house_hotel,europa house hotel,london,UK,w2 2ry,34,3.65
uk_england_london_hotel_ibis_london_docklands,hotel ibis london docklands,london,UK,e16 1ab,61,3.636363636
uk_england_london_arriva_hotel,arriva hotel,london,UK,wc1x 9nt,94,2.816
uk_england_london_travelodge_london_docklands,travelodge london docklands,london,UK,e14 2aa,127,3.284782609
uk_england_london_troy_hotel,troy hotel,london,UK,w2 3sh,54,3.67
uk_england_london_kingsland_hotel,kingsland hotel,london,UK,nw9 9rr,6,4.1
uk_england_london_windsor_house_hotel,windsor house hotel,london,UK,-1,156,3.383505155
uk_england_london_rasool_court_hotel,rasool court hotel,london,UK,sw5 9tt,34,2.466666667
uk_england_london_orchard_hotel,orchard hotel,london,UK,w2 1uh,57,2.956756757
uk_england_london_star_hotel,star hotel,london,UK,w6 7lp,6,3.7
uk_england_london_ramada_ealing,ramada ealing,london,UK,w5 3hn,40,3.484848485
uk_england_london_astor_court_hotel,astor court hotel,london,UK,w1n 5lf,77,3.418518519
uk_england_london_princes_square_hotel,princes square hotel,london,UK,w2 4nj,61,3.377777778
uk_england_london_duke_of_leinster_hotel,duke of leinster hotel,london,UK,w2 3an,99,3.315151515
uk_england_london_no_5,no 5,london,UK,w1g 0pg,3,4.733333333
uk_england_london_hilton_london_olympia,hilton london olympia,london,UK,w14 8nl,311,3.145794393
uk_england_london_windmill_on_the_common,windmill on the common,london,UK,sw4 9de,17,3.9375
uk_england_london_44_curzon_street_apartments,44 curzon street apartments,london,UK,wi7 7rf,8,3.633333333
uk_england_london_the_paddington_hotel,the paddington hotel,london,UK,w2 3dh,49,2.584615385
uk_england_london_kensington_west_hotel,kensington west hotel,london,UK,w14 8sn,61,3.303846154
uk_england_london_best_western_bromley_court,best western bromley court,london,UK,br1 4jd,17,3.3875
uk_england_london_no_13_half_moon_street,no 13 half moon street,london,UK,w1y 7ra,4,3.733333333
uk_england_london_the_balmoral_house_hotel,the balmoral house hotel,london,UK,w2 1ud,41,3.792307692
uk_england_london_abc_hyde_park_hotel,abc hyde park hotel,london,UK,w2 2ru,13,3.545454545
uk_england_london_the_swan,the swan,london,UK,tw18 3jb,1,4.6
uk_england_london_the_quality_maitrise_hotel,the quality maitrise hotel,london,UK,nw6 5sb,17,3.7125
uk_england_london_my_place_hotel,my place hotel,london,UK,sw5 9ls,80,2.947619048
uk_england_london_lord_kensington_hotel,lord kensington hotel,london,UK,sw5 9nj,37,3.738461538
uk_england_london_athena_hotel,athena hotel,london,UK,w2 1ua,24,3.1
uk_england_london_st_george_s_hotel,st george s hotel,london,UK,sw1v 4da,22,2.814285714
uk_england_london_sanctum_soho_hotel,sanctum soho hotel,london,UK,w1b 5nd,8,3.6
uk_england_london_euro_hotel_hammersmith,euro hotel hammersmith,london,UK,w6 7lx,17,3.475
uk_england_london_marlin_apartments_olympic_view,marlin apartments olympic view,london,UK,e15 1pg,21,3.223529412
uk_england_london_thistle_westminster,thistle westminster,london,UK,sw1w 0qt,127,3.329113924
uk_england_london_leigham_court_hotel,leigham court hotel,london,UK,sw16 8pj,23,3.283333333
uk_england_london_best_western_the_delmere_hotel,best western the delmere hotel,london,UK,w2 1ub,74,3.527272727
uk_england_london_avni_luxury_serviced_apartments,avni luxury serviced apartments,london,UK,sw7 4jj,5,3.64
uk_england_london_comfort_inn_suites_kings_cross,comfort inn suites kings cross,london,UK,wc1h 8ep,20,3.7
uk_england_london_durley_house,durley house,london,UK,sw1x 9pj,17,3.292307692
uk_england_london_travelodge_london_city_airport_hotel,travelodge london city airport hotel,london,UK,e16 2bz,76,3.665517241
uk_england_london_mentone_hotel,mentone hotel,london,UK,wc1 h9el,73,3.375609756
uk_england_london_the_kingsway_hotel,the kingsway hotel,london,UK,w2 1rx,2,3.5
uk_england_london_boulevard_hotel,boulevard hotel,london,UK,w2 1ql,77,3.12
uk_england_london_st_george_s_hotel,st george s hotel,london,UK,sw1v 1rb,22,3.173333333
uk_england_london_top_hotel_john_howard_apartments,top hotel john howard apartments,london,UK,sw7 5eh,2,3.9
uk_england_london_travelodge_london_kew_bridge,travelodge london kew bridge,london,UK,tw8 0bd,71,3.376744186
uk_england_london_travelodge_london_liverpool_street,travelodge london liverpool street,london,UK,ec1 7db,105,3.452173913
uk_england_london_quality_hotel_hampstead,quality hotel hampstead,london,UK,nw3 6al,29,3.472727273
uk_england_london_rydges_kensington_plaza_hotel,rydges kensington plaza hotel,london,UK,sw7 4pe,99,3.222222222
uk_england_london_hotel_rushmore,hotel rushmore,london,UK,sw5 9ls,53,3.555555556
uk_england_london_holiday_villa_london,holiday villa london,london,UK,w2 3ar,89,3.021621622
uk_england_london_hyde_park_executive_apartments_hotel,hyde park executive apartments hotel,london,UK,w2 3hu,94,3.281927711
uk_england_london_hotel_82,hotel 82,london,UK,w1u 6hr,57,3.429411765
uk_england_london_mayflower_hotel_apartments,mayflower hotel apartments,london,UK,sw5 9nj,190,3.363963964
uk_england_london_muswell_hill_hotel,muswell hill hotel,london,UK,n10 3ht,8,3.88
uk_england_london_the_hyde_park_hotel,the hyde park hotel,london,UK,w2 4ne,28,3.096296296
uk_england_london_somerset_prince_s_square_apartments,somerset prince s square apartments,london,UK,w2 4np,1,4.6
uk_england_london_domaine_de_bussas,domaine de bussas,london,UK,w8 7ap,-1,-1
uk_england_london_pasha_hotel,pasha hotel,london,UK,se5 oee,26,3.514285714
uk_england_london_henry_viii_hotel,henry viii hotel,london,UK,w2 3an,123,3.150684932
uk_england_london_travelodge_london_barking,travelodge london barking,london,UK,ig11 9pn,9,3.45
uk_england_london_shaftesbury_premier_hotel_london_paddington,shaftesbury premier hotel london paddington,london,UK,w2 3uy,99,3.56
uk_england_london_comfort_hotel_finchley,comfort hotel finchley,london,UK,n12 0q2,13,3.333333333
uk_england_london_royal_adelphi_hotel,royal adelphi hotel,london,UK,wc2n 6nd,40,3.459259259
uk_england_london_travelodge_london_battersea,travelodge london battersea,london,UK,sw11 3sa,50,3.155555556
uk_england_london_holiday_inn_oxford_circus,holiday inn oxford circus,london,UK,w1m 8hs,104,3.290625
uk_england_london_ashley_hotel,ashley hotel,london,UK,w2 1ru,67,3.515555556
uk_england_london_queens_hotel,queens hotel,london,UK,n4 2ap,24,4.6
uk_england_london_oxford_hotel,oxford hotel,london,UK,sw5 9su,84,3.130909091
uk_england_london_shaftesbury_premier_london_notting_hill,shaftesbury premier london notting hill,london,UK,w2 4np,38,3.564705882
uk_england_london_blakes_hotel,blakes hotel,london,UK,sw7 3pf,42,3.571428571
uk_england_london_menzies_prince_regent,menzies prince regent,london,UK,ig8 8ae,25,3.546666667
uk_england_london_hyde_hotel,hyde hotel,london,UK,w2 3uy,112,2.9
uk_england_london_wellington,wellington,london,UK,se1 8ud,17,3.36
uk_england_london_kensington_close_hotel,kensington close hotel,london,UK,w8 5sp,484,3.097247706
uk_england_london_eurotraveller_hotel,eurotraveller hotel,london,UK,se17 3py,11,3.55
uk_england_london_tavistock_hotel,tavistock hotel,london,UK,wc1h 9eu,277,3.293684211
uk_england_london_st_marks_london,st marks london,london,UK,ec1v 2pw,3,4.2
uk_england_london_eleven_cadogan_gardens,eleven cadogan gardens,london,UK,sw3 2rt,26,4.046153846
uk_england_london_travelodge_london_aldgate_east_hotel,travelodge london aldgate east hotel,london,UK,e1 8bw,57,3.43902439
uk_england_london_abbey_court_hotel,abbey court hotel,london,UK,w2 4du,51,2.992857143
uk_england_london_travelodge_london_marylebone,travelodge london marylebone,london,UK,nw1 6se,120,3.252747253
uk_england_london_russell_house_hotel,russell house hotel,london,UK,wc1n 1ln,1,4.4
uk_england_london_minc_apartments_mayfair_court,minc apartments mayfair court,london,UK,w1k 6dl,3,3.466666667
uk_england_london_white_lodge_hotel,white lodge hotel,london,UK,n8 7bu,3,3.666666667
uk_england_london_diplomat_hotel,diplomat hotel,london,UK,sw1x 3dt,10,3.825
uk_england_london_premier_inn_london_beckton,premier inn london beckton,london,UK,e6 4nt,9,3.971428571
uk_england_london_the_omega_hotel,the omega hotel,london,UK,w2 1ub,24,3.876923077
uk_england_london_alison_house_hotel,alison house hotel,london,UK,sw1w 9qd,1,3.8
uk_england_london_manor_court_apartments_london,manor court apartments london,london,UK,sw7 4dg,2,3.1
uk_england_london_curzon_plaza,curzon plaza,london,UK,w1y 7pf,50,3.237209302
uk_england_london_montana_excel,montana excel,london,UK,wc1h 8as,76,3.430434783
uk_england_london_ormonde_house_hotel,ormonde house hotel,london,UK,sw1w 9bj,3,4.266666667
uk_england_london_waverley_house_hotel,waverley house hotel,london,UK,wc1b 5af,61,3.111627907
uk_england_london_fraser_suites_kensington,fraser suites kensington,london,UK,sw75rn,1,4.6
uk_england_london_antoinette_hotel_wimbledon,antoinette hotel wimbledon,london,UK,sw19 1sd,22,3.295238095
uk_england_london_allen_house_luxury_serviced_apartments,allen house luxury serviced apartments,london,UK,w8 6bh,9,3.755555556
uk_england_london_lord_jim_hotel,lord jim hotel,london,UK,sw5 9tt,60,3.072222222
uk_england_london_sloane_club,sloane club,london,UK,sw1w 8bs,-1,-1
uk_england_london_derby_hotel,derby hotel,london,UK,sw5 0tq,43,3.167741935
uk_england_london_plaza_hotel,plaza hotel,london,UK,w6 7lu,10,3.488888889
uk_england_london_gresham_hotel_london,gresham hotel london,london,UK,w2 1ua,74,3.003846154
uk_england_london_alexander_fleming_hall,alexander fleming hall,london,UK,n1 6hg,1,4
uk_england_london_st_giles_hotel_london,st giles hotel london,london,UK,wc1b 3gh,365,3.234551495
uk_england_london_the_grosvenor,the grosvenor,london,UK,sw1w 0sj,396,3.003524229
uk_england_london_best_western_paddington_court_hotel_suites,best western paddington court hotel suites,london,UK,w2 3dp,271,2.977419355
uk_england_london_alcove_apartments,alcove apartments,london,UK,sw6 1rl,2,3.9
uk_england_london_westpoint_hotel,westpoint hotel,london,UK,w2 1tp,84,3.366666667
uk_england_london_marlin_apartments_queen_street,marlin apartments queen street,london,UK,ec4r 1br,15,3.671428571
uk_england_london_berjaya_eden_park_hotel,berjaya eden park hotel,london,UK,w2 3js,92,3.0625
uk_england_london_ibis_london_greenwich,ibis london greenwich,london,UK,se10 9jn,26,3.40952381
uk_england_london_kyriad_baywater,kyriad baywater,london,UK,w2 4nj,-1,-1
uk_england_london_comfort_inn_victoria,comfort inn victoria,london,UK,swiv 1qf,100,3.421875
uk_england_london_mayfair_house,mayfair house,london,UK,w1j 7jh,2,3.6
uk_england_london_thistle_euston,thistle euston,london,UK,nw1 2lp,260,3.040462428
uk_england_london_westminster_house_hotel,westminster house hotel,london,UK,sw1w 9qd,15,3.509090909
uk_england_london_wimbledon_hotel,wimbledon hotel,london,UK,sw19 4hz,2,4.6
uk_england_london_aspen_suites_hyde_park,aspen suites hyde park,london,UK,w2 1tp,12,3.636363636
uk_england_london_linden_house_hotel,linden house hotel,london,UK,w2 2tp,98,2.9
uk_england_london_the_dover_hotel,the dover hotel,london,UK,sw1v 1rg,68,3.157446809
uk_england_london_limegrove_hotel,limegrove hotel,london,UK,sw1v 1ql,25,3.116666667
uk_england_london_quality_crown_hotel_hyde_park,quality crown hotel hyde park,london,UK,w2 1ts,113,3.453191489
uk_england_london_sleeping_beauty_motel,sleeping beauty motel,london,UK,e10 7eb,63,2.668085106
uk_england_london_days_luton_hotel,days luton hotel,london,UK,lu1 5fa,1,3.4
uk_england_london_hadleigh_hotel,hadleigh hotel,london,UK,w1h 7pf,14,3.666666667
uk_england_london_easyhotel_paddington_london,easyhotel paddington london,london,UK,w2 1ql,63,3.303448276
uk_england_london_the_belvedere,the belvedere,london,UK,w2 1rt,25,3.013333333
uk_england_london_carlton_hotel,carlton hotel,london,UK,sw1v 2bj,20,2.876923077
uk_england_london_hotel_california,hotel california,london,UK,wc1h 8ab,63,3.291891892
uk_england_london_blooms_town_house_hotel,blooms town house hotel,london,UK,wc1b 5bp,20,3.6
uk_england_london_raglan_hotel,raglan hotel,london,UK,n10 3nr,58,2.994444444
uk_england_london_citadines_london_south_kensington,citadines london south kensington,london,UK,sw7 4pl,37,2.4
uk_england_london_days_hotel_london_south_ruislip,days hotel london south ruislip,london,UK,ha4 0hg,7,3.6
uk_england_london_kensington_rooms,kensington rooms,london,UK,sw7 4du,133,2.894915254
uk_england_london_kingston_lodge,kingston lodge,london,UK,kt2 7np,3,3.533333333
uk_england_london_quality_crown_hotel_kensington,quality crown hotel kensington,london,UK,sw5 0tt,177,3.486419753
uk_england_london_beaver_hotel,beaver hotel,london,UK,sw5 9ed,36,2.9
uk_england_london_travelodge_high_holborn,travelodge high holborn,london,UK,wc1v 6tt,11,3.6
uk_england_london_rex_hotel,rex hotel,london,UK,w6 7lu,1,3
uk_england_london_regency_hotel_nottingham_place,regency hotel nottingham place,london,UK,w1m 3ff,14,3.888888889
uk_england_london_st_peters_hotel,st peters hotel,london,UK,-1,8,3.8
uk_england_london_park_lodge_hotel,park lodge hotel,london,UK,w2 3su,9,3.32
uk_england_london_mowbray_court_hotel,mowbray court hotel,london,UK,sw5 9su,43,3.414814815
uk_england_london_the_gainsborough_hotel,the gainsborough hotel,london,UK,sw7 2dl,74,2.830769231
uk_england_london_britannia_hampstead_hotel,britannia hampstead hotel,london,UK,nw3 3na,81,2.72962963
uk_england_london_caswell_hotel,caswell hotel,london,UK,sw1v 2db,28,3.184615385
uk_england_london_fairways_hotel,fairways hotel,london,UK,w2 1tu,13,3.3
uk_england_london_quality_hotel_wembley,quality hotel wembley,london,UK,ha9 0nn,43,2.983783784
uk_england_london_pickwick_hall,pickwick hall,london,UK,wc1b 5je,16,3.276923077
uk_england_london_kent_hall_hotel,kent hall hotel,london,UK,n4 2lx,8,3.933333333
uk_england_london_thistle_bloomsbury_park,thistle bloomsbury park,london,UK,wc1b 5ad,164,3.105376344
uk_england_london_european_hotel,european hotel,london,UK,wc1h 8as,69,2.671428571
uk_england_london_wedgewood_hotel,wedgewood hotel,london,UK,w2 4pr,86,2.133333333
uk_england_london_edward_hotel,edward hotel,london,UK,w2 3ra,67,2.745
uk_england_london_grove_hotel,grove hotel,london,UK,w12 7ez,1,4.6
uk_england_london_the_norfolk_towers_hotel,the norfolk towers hotel,london,UK,w2 1qw,121,2.896
uk_england_london_ramada_jarvis_marylebone_hotel,ramada jarvis marylebone hotel,london,UK,nw1 6se,24,4.1
uk_england_london_cavendish_hotel,cavendish hotel,london,UK,wc1e 6hj,84,3.248888889
uk_england_london_ibis_london_docklands,ibis london docklands,london,UK,e14 9pe,39,3.115151515
uk_england_london_purple_hotel_city_of_london,purple hotel city of london,london,UK,e1 8bb,1,4
uk_england_london_city_of_london_yha,city of london yha,london,UK,-1,6,3.8
uk_england_london_the_gate,the gate,london,UK,w11 3dg,19,3.6
uk_england_london_norfolk_plaza_hotel,norfolk plaza hotel,london,UK,w2 1rx,74,2.491428571
uk_england_london_elena_hotel,elena hotel,london,UK,n1 3pd,11,3.033333333
uk_england_london_gloucester_place_hotel,gloucester place hotel,london,UK,w1u 8jq,8,2.971428571
uk_england_london_hand_and_flower_hotel,hand and flower hotel,london,UK,w14 8xj,4,3.066666667
uk_england_london_the_tophams_hotel_belgravia,the tophams hotel belgravia,london,UK,sw1w 0lu,52,3.329166667
uk_england_london_nayland_hotel,nayland hotel,london,UK,w2 1ub,79,3.022222222
uk_england_london_classic_hotel_london,classic hotel london,london,UK,w2 1uh,19,3.1375
uk_england_london_sloane_apartments,sloane apartments,london,UK,sw1w 8eb,-1,-1
uk_england_london_cavendish_apartments,cavendish apartments,london,UK,w1m 1dd,-1,-1
uk_england_london_blakemore_hotel,blakemore hotel,london,UK,w2 3an,157,2.926315789
uk_england_london_best_western_mornington_hotel,best western mornington hotel,london,UK,w2 3lg,53,2.95483871
uk_england_london_grange_portland,grange portland,london,UK,-1,2,4.5
uk_england_london_mermaid_suite_hotel,mermaid suite hotel,london,UK,w1s 1la,14,3.8
uk_england_london_cranley_gardens_hotel,cranley gardens hotel,london,UK,sw7 3db,51,3.055555556
uk_england_london_palm_hotel,palm hotel,london,UK,nw2 2nl,11,3.090909091
uk_england_london_ibis_london_stratford,ibis london stratford,london,UK,e15 4lj,16,3.525
uk_england_london_park_grand_london_paddington,park grand london paddington,london,UK,w2 3ba,19,3.447058824
uk_england_london_alexandra_hotel,alexandra hotel,london,UK,w2 2ry,75,2.8
uk_england_london_queens_park_hotel,queens park hotel,london,UK,w2 3sj,183,2.8
uk_england_london_cloth_fair,cloth fair,london,UK,-1,-1,-1
uk_england_london_rosebery_hall_residence,rosebery hall residence,london,UK,ec1r 4ty,6,3.24
uk_england_london_aber_hotel,aber hotel,london,UK,n8 9eg,-1,-1
uk_england_london_annexe_hotel,annexe hotel,london,UK,sw1v 1rp,11,1.76
uk_england_london_la_reserve,la reserve,london,UK,sw6 1du,35,2.863636364
uk_england_london_portobello_gold,portobello gold,london,UK,w11 2qb,19,3.511111111
uk_england_london_concorde_hotel,concorde hotel,london,UK,w1h 7fd,6,-1
uk_england_london_somerset_kensington_gardens,somerset kensington gardens,london,UK,w2 4np,5,-1
uk_england_london_berners_park,berners park,london,UK,w1a 3be,1,3
uk_england_london_travelodge_chessington_tolworth,travelodge chessington tolworth,london,UK,kt6 7el,22,3.282352941
uk_england_london_1_lexham_gardens,1 lexham gardens,london,UK,w8 5jl,71,3.004651163
uk_england_london_victoria_inn,victoria inn,london,UK,sw1v 2bg,96,2.951724138
uk_england_london_minc_lombard_lane,minc lombard lane,london,UK,ec4 8ad,3,2.866666667
uk_england_london_royal_national_hotel,royal national hotel,london,UK,wc1h 0dg,344,2.976079734
uk_england_london_travelodge_london_kings_cross_royal_scot,travelodge london kings cross royal scot,london,UK,wc1x 9dt,299,2.874871795
uk_england_london_hendon_hall,hendon hall,london,UK,nw4 1hf,18,3.0125
uk_england_london_leisure_inn,leisure inn,london,UK,w2 3an,82,2.872413793
uk_england_london_regent_s_park_hotel,regent s park hotel,london,UK,nw1 6dt,22,2.75
uk_england_london_thistle_city_barbican,thistle city barbican,london,UK,ec1v 8ds,391,2.636293436
uk_england_london_bayswater_inn,bayswater inn,london,UK,w2 4nt,200,2.665384615
uk_england_london_limegrove_hotel,limegrove hotel,london,UK,w12 8ea,25,3.315789474
uk_england_london_fountain_house_apartments,fountain house apartments,london,UK,-1,3,3.6
uk_england_london_knaresborough_place_short_stay_apartments,knaresborough place short stay apartments,london,UK,sw5 0tg,-1,-1
uk_england_london_the_inn_at_kew_gardens_kew_gardens_hotel,the inn at kew gardens kew gardens hotel,london,UK,tw9 3ng,7,3.56
uk_england_london_central_london_apartments,central london apartments,london,UK,wc1b 3eg,4,-1
uk_england_london_green_tree_hotel,green tree hotel,london,UK,w2 3bu,-1,-1
uk_england_london_west_cromwell_hotel,west cromwell hotel,london,UK,sw5 9qs,39,2.835294118
uk_england_london_brompton_hotel_london,brompton hotel london,london,UK,sw7 3dl,44,2.822222222
uk_england_london_cheshams,cheshams,london,UK,sw1x 8hn,-1,-1
uk_england_london_hotel_43,hotel 43,london,UK,w2 3sy,8,3.514285714
uk_england_london_hotel_la_place,hotel la place,london,UK,w1u 5lg,27,3.173333333
uk_england_london_the_bridge_hotel,the bridge hotel,london,UK,se1 0aj,16,3.311111111
uk_england_london_draycott_house_apartments,draycott house apartments,london,UK,sw3 3aa,-1,-1
uk_england_london_the_residence,the residence,london,UK,w1,-1,-1
